cell_id,cloud_pct,lat_center,lon_center,date,NDWI
c1877,24.395702362060547,45.964973,17.867933,2019-01-01,
c1877,33.35078811645508,45.964973,17.867933,2019-01-02,
c1877,38.22071838378906,45.964973,17.867933,2019-01-03,-0.131914666348808
c1877,44.00314712524414,45.964973,17.867933,2019-01-04,
c1877,53.15957260131836,45.964973,17.867933,2019-01-05,0.0067549165201318
c1877,38.429840087890625,45.964973,17.867933,2019-01-06,
c1877,37.30973052978515,45.964973,17.867933,2019-01-07,
c1877,68.29550170898438,45.964973,17.867933,2019-01-08,-0.0279517968897433
c1877,55.28771209716797,45.964973,17.867933,2019-01-09,
c1877,65.02172088623047,45.964973,17.867933,2019-01-10,-0.003684757255456
c1877,41.504024505615234,45.964973,17.867933,2019-01-11,
c1877,50.72929382324219,45.964973,17.867933,2019-01-12,
c1877,70.51091003417969,45.964973,17.867933,2019-01-13,-0.0980203153017689
c1877,26.197986602783203,45.964973,17.867933,2019-01-14,
c1877,18.750110626220703,45.964973,17.867933,2019-01-15,-0.0629387885989511
c1877,23.49140167236328,45.964973,17.867933,2019-01-16,
c1877,45.89277267456055,45.964973,17.867933,2019-01-17,
c1877,67.38711547851562,45.964973,17.867933,2019-01-18,0.0172320957706474
c1877,73.442138671875,45.964973,17.867933,2019-01-19,
c1877,63.55883026123047,45.964973,17.867933,2019-01-20,0.0121862838147482
c1877,78.51981353759766,45.964973,17.867933,2019-01-21,
c1877,40.35562515258789,45.964973,17.867933,2019-01-22,
c1877,72.50553894042969,45.964973,17.867933,2019-01-23,-0.0130225501351935
c1877,69.14608764648438,45.964973,17.867933,2019-01-24,
c1877,57.47917938232422,45.964973,17.867933,2019-01-25,-0.0052378274428466
c1877,57.87823867797851,45.964973,17.867933,2019-01-26,
c1877,62.72929763793945,45.964973,17.867933,2019-01-27,
c1877,65.9164047241211,45.964973,17.867933,2019-01-28,-0.0042418820920455
c1877,36.75213623046875,45.964973,17.867933,2019-01-29,
c1877,64.07217407226562,45.964973,17.867933,2019-01-30,-0.0486607046030899
c1877,62.53510665893555,45.964973,17.867933,2019-01-31,
c1877,84.40363311767578,45.964973,17.867933,2019-02-01,
c1877,84.22444915771484,45.964973,17.867933,2019-02-02,-0.0725968871265649
c1877,69.65267181396484,45.964973,17.867933,2019-02-03,
c1877,69.71729278564453,45.964973,17.867933,2019-02-04,-0.2511684100417529
c1877,59.715110778808594,45.964973,17.867933,2019-02-05,
c1877,32.260826110839844,45.964973,17.867933,2019-02-06,
c1877,13.251158714294434,45.964973,17.867933,2019-02-07,-0.4933833134524962
c1877,33.32533645629883,45.964973,17.867933,2019-02-08,
c1877,46.10972595214844,45.964973,17.867933,2019-02-09,-0.0006318381754681
c1877,50.686492919921875,45.964973,17.867933,2019-02-10,
c1877,51.37491226196289,45.964973,17.867933,2019-02-11,
c1877,38.73112869262695,45.964973,17.867933,2019-02-12,-0.3739172714598038
c1877,9.661152839660645,45.964973,17.867933,2019-02-13,
c1877,28.553651809692383,45.964973,17.867933,2019-02-14,-0.138098600827267
c1877,17.284276962280273,45.964973,17.867933,2019-02-15,
c1877,6.6741461753845215,45.964973,17.867933,2019-02-16,
c1877,3.5825202465057373,45.964973,17.867933,2019-02-17,-0.3881732831983005
c1877,27.792537689208984,45.964973,17.867933,2019-02-18,
c1877,14.171810150146484,45.964973,17.867933,2019-02-19,-0.3643737742129494
c1877,42.68000793457031,45.964973,17.867933,2019-02-20,
c1877,21.07296371459961,45.964973,17.867933,2019-02-21,
c1877,59.19511413574219,45.964973,17.867933,2019-02-22,-0.000763016073581
c1877,15.82583713531494,45.964973,17.867933,2019-02-23,
c1877,42.178462982177734,45.964973,17.867933,2019-02-24,-0.0957158070715034
c1877,39.56498336791992,45.964973,17.867933,2019-02-25,
c1877,48.20328140258789,45.964973,17.867933,2019-02-26,
c1877,25.652320861816406,45.964973,17.867933,2019-02-27,-0.3136870861053467
c1877,9.55257511138916,45.964973,17.867933,2019-02-28,
c1877,23.51556396484375,45.964973,17.867933,2019-03-01,-0.0497829719282248
c1877,19.432601928710938,45.964973,17.867933,2019-03-02,
c1877,12.930892944335938,45.964973,17.867933,2019-03-03,
c1877,30.113365173339844,45.964973,17.867933,2019-03-04,-0.3381752880180582
c1877,58.968265533447266,45.964973,17.867933,2019-03-05,
c1877,45.97542572021485,45.964973,17.867933,2019-03-06,-0.3963446166585473
c1877,83.3844223022461,45.964973,17.867933,2019-03-07,
c1877,46.622554779052734,45.964973,17.867933,2019-03-08,
c1877,37.73373794555664,45.964973,17.867933,2019-03-09,-0.1822394320193459
c1877,47.64059066772461,45.964973,17.867933,2019-03-10,
c1877,67.47924041748047,45.964973,17.867933,2019-03-11,-0.0383083876475746
c1877,12.56840705871582,45.964973,17.867933,2019-03-12,
c1877,48.45397186279297,45.964973,17.867933,2019-03-13,
c1877,43.594451904296875,45.964973,17.867933,2019-03-14,-0.2976942022057139
c1877,39.07123565673828,45.964973,17.867933,2019-03-15,
c1877,28.63509750366211,45.964973,17.867933,2019-03-16,-0.0904065629193449
c1877,32.691856384277344,45.964973,17.867933,2019-03-17,
c1877,37.20555877685547,45.964973,17.867933,2019-03-18,
c1877,54.490840911865234,45.964973,17.867933,2019-03-19,-0.0303747883011751
c1877,53.68972396850586,45.964973,17.867933,2019-03-20,
c1877,24.634897232055664,45.964973,17.867933,2019-03-21,-0.3879955723005183
c1877,36.32048034667969,45.964973,17.867933,2019-03-22,
c1877,11.514954566955566,45.964973,17.867933,2019-03-23,
c1877,0.4398157000541687,45.964973,17.867933,2019-03-24,-0.3654840139781727
c1877,21.000049591064453,45.964973,17.867933,2019-03-25,
c1877,38.912261962890625,45.964973,17.867933,2019-03-26,-0.2764082210905411
c1877,71.37560272216797,45.964973,17.867933,2019-03-27,
c1877,25.199308395385746,45.964973,17.867933,2019-03-28,
c1877,14.994918823242188,45.964973,17.867933,2019-03-29,-0.3285042033475987
c1877,4.143003463745117,45.964973,17.867933,2019-03-30,
c1877,4.921627998352051,45.964973,17.867933,2019-03-31,-0.3791740140494178
c1877,47.06980514526367,45.964973,17.867933,2019-04-01,
c1877,63.07236862182617,45.964973,17.867933,2019-04-02,
c1877,80.4278564453125,45.964973,17.867933,2019-04-03,-0.3146011051009682
c1877,71.69856262207031,45.964973,17.867933,2019-04-04,
c1877,62.22605514526367,45.964973,17.867933,2019-04-05,0.0111034024068537
c1877,34.66018295288086,45.964973,17.867933,2019-04-06,
c1877,65.63356018066406,45.964973,17.867933,2019-04-07,
c1877,66.18351745605469,45.964973,17.867933,2019-04-08,-0.1483036919113467
c1877,46.362674713134766,45.964973,17.867933,2019-04-09,
c1877,54.439697265625,45.964973,17.867933,2019-04-10,-0.2129620644976111
c1877,61.31972885131836,45.964973,17.867933,2019-04-11,
c1877,65.55513763427734,45.964973,17.867933,2019-04-12,
c1877,72.29029083251953,45.964973,17.867933,2019-04-13,-0.0201947624302085
c1877,50.84527969360352,45.964973,17.867933,2019-04-14,
c1877,43.53535079956055,45.964973,17.867933,2019-04-15,-0.4355144658509422
c1877,36.57878494262695,45.964973,17.867933,2019-04-16,
c1877,20.776573181152344,45.964973,17.867933,2019-04-17,
c1877,14.80529499053955,45.964973,17.867933,2019-04-18,-0.0948050379588761
c1877,40.9810676574707,45.964973,17.867933,2019-04-19,
c1877,20.083955764770508,45.964973,17.867933,2019-04-20,-0.4032872522578519
c1877,80.04498291015625,45.964973,17.867933,2019-04-21,
c1877,76.81498718261719,45.964973,17.867933,2019-04-22,
c1877,59.19289016723633,45.964973,17.867933,2019-04-23,-0.0286337224657044
c1877,62.375370025634766,45.964973,17.867933,2019-04-24,
c1877,58.98017883300781,45.964973,17.867933,2019-04-25,-0.2880011626902748
c1877,65.6768569946289,45.964973,17.867933,2019-04-26,
c1877,24.084741592407227,45.964973,17.867933,2019-04-27,
c1877,47.90008544921875,45.964973,17.867933,2019-04-28,-0.4956631995299283
c1877,45.24673843383789,45.964973,17.867933,2019-04-29,
c1877,33.0560417175293,45.964973,17.867933,2019-04-30,-0.1050150965504786
c1877,21.26559829711914,45.964973,17.867933,2019-05-01,
c1877,30.309720993041992,45.964973,17.867933,2019-05-02,
c1877,75.67570495605469,45.964973,17.867933,2019-05-03,-0.1567580357741783
c1877,77.07733154296875,45.964973,17.867933,2019-05-04,
c1877,46.673828125,45.964973,17.867933,2019-05-05,-0.0255985708359409
c1877,45.63727188110352,45.964973,17.867933,2019-05-06,
c1877,33.01644515991211,45.964973,17.867933,2019-05-07,
c1877,30.38773727416992,45.964973,17.867933,2019-05-08,-0.529232206064112
c1877,52.46446990966797,45.964973,17.867933,2019-05-09,
c1877,35.74199295043945,45.964973,17.867933,2019-05-10,-0.419558109255398
c1877,59.73833084106445,45.964973,17.867933,2019-05-11,
c1877,52.13931655883789,45.964973,17.867933,2019-05-12,
c1877,69.71743774414062,45.964973,17.867933,2019-05-13,-0.0034622021895997
c1877,58.08451843261719,45.964973,17.867933,2019-05-14,
c1877,51.54821014404297,45.964973,17.867933,2019-05-15,-0.0361846478436799
c1877,39.661376953125,45.964973,17.867933,2019-05-16,
c1877,61.82623291015625,45.964973,17.867933,2019-05-17,
c1877,74.8690185546875,45.964973,17.867933,2019-05-18,-0.1420801996746483
c1877,58.3142204284668,45.964973,17.867933,2019-05-19,
c1877,67.57406616210938,45.964973,17.867933,2019-05-20,-0.1858272909241564
c1877,52.9354362487793,45.964973,17.867933,2019-05-21,
c1877,86.21275329589844,45.964973,17.867933,2019-05-22,
c1877,37.61349868774414,45.964973,17.867933,2019-05-23,-0.0149182995562167
